subject,phase,time,ear
dahyun,open,1784601247.9417531,0.36260213150446696
dahyun,open,1784601247.9800448,0.36234664989785986
dahyun,open,1784601248.017964,0.36239105842237146
dahyun,open,1784601248.0575712,0.36249741414525766
dahyun,open,1784601248.09403,0.36272824507459633
dahyun,open,1784601248.1315079,0.36284223995528814
dahyun,open,1784601248.169539,0.3627191012651312
dahyun,open,1784601248.2085044,0.3631779421424211
dahyun,open,1784601248.2455013,0.36298165700630686
dahyun,open,1784601248.2839568,0.36311977134972273
dahyun,open,1784601248.3207386,0.36309575975928016
dahyun,open,1784601248.3589082,0.3630347879694886
dahyun,open,1784601248.3970692,0.36315719324726126
dahyun,open,1784601248.4349473,0.36316943143336927
dahyun,open,1784601248.4726954,0.36315280798464583
dahyun,open,1784601248.51079,0.36317358387226994
dahyun,closed,1784601251.579742,0.3681962181258765
dahyun,closed,1784601251.6200123,0.37055469966854354
dahyun,closed,1784601251.6591094,0.36943201935087266
dahyun,closed,1784601251.695098,0.36814987609135885
dahyun,closed,1784601251.7321916,0.36637150858911405
dahyun,closed,1784601251.7682943,0.36503199417007515
dahyun,closed,1784601251.8059373,0.3589831533039948
dahyun,closed,1784601251.842977,0.355008279021593
dahyun,closed,1784601251.880043,0.3461873731167935
dahyun,closed,1784601251.916834,0.3388262956819852
dahyun,closed,1784601251.9540026,0.33859134420622916
dahyun,closed,1784601251.990921,0.34305111567548585
dahyun,closed,1784601252.0287247,0.34297704207583224
dahyun,closed,1784601252.0649047,0.34111998419774614
dahyun,closed,1784601252.102167,0.34475129040505903
dahyun,closed,1784601252.1396205,0.31702366291492395
dahyun,closed,1784601252.1771917,0.21912860278974905
dahyun,closed,1784601252.214866,0.042736032620755225
dahyun,closed,1784601252.2534685,0.008100758781051971
dahyun,closed,1784601252.2908993,0.009419898190522864
dahyun,closed,1784601252.3283274,0.007225506352300808
dahyun,closed,1784601252.365834,0.017648987929042074
dahyun,closed,1784601252.403099,0.013845298474473113
dahyun,closed,1784601252.4395213,0.01585253229220941
dahyun,closed,1784601252.4772818,0.014946272556153922
dahyun,closed,1784601252.5134392,0.015832802148205566
dahyun,closed,1784601252.5509102,0.016005203704785337
dahyun,closed,1784601252.5866797,0.016176672248798523
dahyun,closed,1784601252.6245809,0.016680585262609154
dahyun,closed,1784601252.6609027,0.017530156578069805
dahyun,closed,1784601252.698939,0.016812526371008427
dahyun,closed,1784601252.735504,0.01632573133783668
dahyun,closed,1784601252.7732694,0.01621973558657871
dahyun,closed,1784601252.816007,0.015598934934473351
dahyun,closed,1784601252.8559678,0.014948557736695608
dahyun,closed,1784601252.8950753,0.01675781982171109
dahyun,closed,1784601252.932641,0.018220726980322493
dahyun,closed,1784601252.9703207,0.019763584102202577
dahyun,closed,1784601253.0082407,0.01935045272013781
dahyun,closed,1784601253.0479953,0.017654823018922423
dahyun,closed,1784601253.085169,0.017121256990215074
dahyun,closed,1784601253.1240256,0.01642243170072535
dahyun,closed,1784601253.1623971,0.016206369912313053
dahyun,closed,1784601253.2024026,0.016310258950284855
dahyun,closed,1784601253.2401683,0.01634212183137501
dahyun,closed,1784601253.2764993,0.016625208794550445
dahyun,closed,1784601253.3138523,0.01731457445007692
dahyun,closed,1784601253.3499782,0.021102896731865408
dahyun,closed,1784601253.3875844,0.03885099823105194
dahyun,closed,1784601253.426871,0.039307253015120565
dahyun,closed,1784601253.465204,0.03198481880474807
dahyun,closed,1784601253.5037653,0.03282521182891924
dahyun,closed,1784601253.5413525,0.03120093110559152
dahyun,closed,1784601253.5819461,0.0296003715927827
dahyun,closed,1784601253.6199725,0.03007299232672568
dahyun,closed,1784601253.6593723,0.030827133144621585
dahyun,closed,1784601253.6988628,0.03050774884829726
dahyun,closed,1784601253.7377934,0.03159793746357634
dahyun,closed,1784601253.776095,0.0339941780407726
dahyun,closed,1784601253.812492,0.03659622809670413
dahyun,closed,1784601253.8507326,0.039930339892235364
dahyun,closed,1784601253.889865,0.04345439203101242
dahyun,closed,1784601253.927955,0.04554888600861026
dahyun,closed,1784601253.968011,0.04640606398039053
dahyun,closed,1784601254.0056663,0.04738218995986553
dahyun,closed,1784601254.0429204,0.04799692025851863
dahyun,closed,1784601254.0824988,0.048239682675154265
dahyun,closed,1784601254.1206384,0.04877415374939478
dahyun,closed,1784601254.157989,0.0493762114171879
dahyun,closed,1784601254.1949189,0.04936078586566785
dahyun,closed,1784601254.2327087,0.04896255828917699
dahyun,closed,1784601254.2705207,0.04862744986634834
dahyun,closed,1784601254.3078542,0.048451823630858634
dahyun,closed,1784601254.3446198,0.046842775109461846
dahyun,closed,1784601254.3823423,0.04654508960975412
dahyun,closed,1784601254.418968,0.04605246708929136
dahyun,closed,1784601254.4579372,0.04544133297484272
dahyun,closed,1784601254.4975235,0.0449246233964181
dahyun,closed,1784601254.5349994,0.04393727890406645
dahyun,closed,1784601254.5727026,0.04374129786957354
dahyun,trial1,1784601256.1274064,0.028829514947662182
dahyun,trial1,1784601256.1654038,0.022246627278658223
dahyun,trial1,1784601256.206079,0.020255862795902177
dahyun,trial1,1784601256.2440615,0.1288928281322396
dahyun,trial1,1784601256.2819576,0.21840347288274625
dahyun,trial1,1784601256.3227587,0.27931467394774745
dahyun,trial1,1784601256.361943,0.3170786112438828
dahyun,trial1,1784601256.4033535,0.3376565597786746
dahyun,trial1,1784601256.4415538,0.35099822976575207
dahyun,trial1,1784601256.4799933,0.3589207745682777
dahyun,trial1,1784601256.5189188,0.36357680609898557
dahyun,trial1,1784601256.5556333,0.3667050022634735
dahyun,trial1,1784601256.5955527,0.36665729000427827
